importing BLAga
Mismatch at C[716,0]: ngsolve=353.31127487330775, BLAga=8.45e-322
Mismatch at C[717,0]: ngsolve=354.61621722568105, BLAga=8.65e-322
Mismatch at C[718,0]: ngsolve=358.8367115640083, BLAga=8.7e-322
Mismatch at C[719,0]: ngsolve=362.5576157610053, BLAga=9.34e-322
Mismatch at C[720,0]: ngsolve=362.70873975457886, BLAga=7.66e-322
Mismatch at C[721,0]: ngsolve=371.8936593076697, BLAga=1e-321
Mismatch at C[722,0]: ngsolve=360.7747978468215, BLAga=9.1e-322
Mismatch at C[723,0]: ngsolve=361.14789311412125, BLAga=8.84e-322
Mismatch at C[724,0]: ngsolve=364.0276876964651, BLAga=8.7e-322
Mismatch at C[725,0]: ngsolve=356.81234688869904, BLAga=8.15e-322
Mismatch at C[726,0]: ngsolve=360.79084433842326, BLAga=8.7e-322
Mismatch at C[727,0]: ngsolve=363.47371727643707, BLAga=8.74e-322
Mismatch at C[728,0]: ngsolve=360.10362426667035, BLAga=8.9e-322
Mismatch at C[729,0]: ngsolve=366.6517339037049, BLAga=8.2e-322
Mismatch at C[730,0]: ngsolve=361.6552070509945, BLAga=8.8e-322
Mismatch at C[731,0]: ngsolve=366.72738564670505, BLAga=8.9e-322
Mismatch at C[732,0]: ngsolve=362.1740303964804, BLAga=8.25e-322
Mismatch at C[733,0]: ngsolve=348.78259326488615, BLAga=7.95e-322
Mismatch at C[734,0]: ngsolve=349.72976786108984, BLAga=8.8e-322
Mismatch at C[735,0]: ngsolve=372.55257282207083, BLAga=9.2e-322
Mismatch at C[736,0]: ngsolve=366.22839607763666, BLAga=9.14e-322
Mismatch at C[737,0]: ngsolve=363.4287397389876, BLAga=9e-322
Mismatch at C[738,0]: ngsolve=360.6584396438301, BLAga=8.3e-322
Mismatch at C[739,0]: ngsolve=368.25216061182675, BLAga=9.3e-322
Mismatch at C[740,0]: ngsolve=371.48178711157084, BLAga=9.5e-322
Mismatch at C[741,0]: ngsolve=365.46809569981804, BLAga=9.1e-322
Mismatch at C[742,0]: ngsolve=371.34598498322487, BLAga=9.3e-322
Mismatch at C[743,0]: ngsolve=354.6548269721667, BLAga=8.6e-322
Mismatch at C[744,0]: ngsolve=365.307059807475, BLAga=9e-322
Mismatch at C[745,0]: ngsolve=363.6726295080229, BLAga=9.3e-322
Mismatch at C[746,0]: ngsolve=365.43870500812415, BLAga=9.04e-322
Mismatch at C[747,0]: ngsolve=359.63123776594847, BLAga=1e-321
Mismatch at C[748,0]: ngsolve=365.4804996513836, BLAga=8.6e-322
Mismatch at C[749,0]: ngsolve=359.30734811049336, BLAga=7.95e-322
Mismatch at C[750,0]: ngsolve=354.2524873706951, BLAga=8.1e-322
Mismatch at C[751,0]: ngsolve=355.02478929984204, BLAga=7.9e-322
Mismatch at C[752,0]: ngsolve=364.16324846657625, BLAga=9.54e-322
Mismatch at C[753,0]: ngsolve=357.4411638463954, BLAga=9.14e-322
Mismatch at C[754,0]: ngsolve=357.71770588145216, BLAga=8.1e-322
Mismatch at C[755,0]: ngsolve=347.8496339674795, BLAga=8.25e-322
Mismatch at C[756,0]: ngsolve=349.9490531485587, BLAga=9e-322
Mismatch at C[757,0]: ngsolve=356.4039056154728, BLAga=9.44e-322
Mismatch at C[758,0]: ngsolve=368.3660072372267, BLAga=9.24e-322
Mismatch at C[759,0]: ngsolve=353.79626820478444, BLAga=8.25e-322
Mismatch at C[760,0]: ngsolve=358.8888138119959, BLAga=8.35e-322
Mismatch at C[761,0]: ngsolve=365.9170943552396, BLAga=9.7e-322
Mismatch at C[762,0]: ngsolve=359.12336734803597, BLAga=8.45e-322
Mismatch at C[763,0]: ngsolve=344.21169888367046, BLAga=8.45e-322
Mismatch at C[764,0]: ngsolve=353.9798930642459, BLAga=7.66e-322
Mismatch at C[765,0]: ngsolve=370.1587276761457, BLAga=9.5e-322
Mismatch at C[766,0]: ngsolve=353.4016576988458, BLAga=8.55e-322
Mismatch at C[767,0]: ngsolve=356.2597755146798, BLAga=8.84e-322
Mismatch at C[768,0]: ngsolve=360.6500211084805, BLAga=8.15e-322
Mismatch at C[769,0]: ngsolve=367.47768702730514, BLAga=8.94e-322
Mismatch at C[770,0]: ngsolve=372.3938687319031, BLAga=9.04e-322
Mismatch at C[771,0]: ngsolve=364.6140300607653, BLAga=9.1e-322
Mismatch at C[772,0]: ngsolve=354.61592196412323, BLAga=7.56e-322
Mismatch at C[773,0]: ngsolve=364.0439881992628, BLAga=8.84e-322
Mismatch at C[774,0]: ngsolve=361.76447642135065, BLAga=8.9e-322
Mismatch at C[775,0]: ngsolve=359.8923180923781, BLAga=8.9e-322
Mismatch at C[776,0]: ngsolve=355.55893971697134, BLAga=8.9e-322
Mismatch at C[777,0]: ngsolve=361.44504968560943, BLAga=9.7e-322
Mismatch at C[778,0]: ngsolve=355.8209680877213, BLAga=8.4e-322
Mismatch at C[779,0]: ngsolve=364.70410916997776, BLAga=9.14e-322
Mismatch at C[780,0]: ngsolve=365.38867330218267, BLAga=1.02e-321
Mismatch at C[781,0]: ngsolve=358.9233519726856, BLAga=9.5e-322
Mismatch at C[782,0]: ngsolve=349.0094879750533, BLAga=8.2e-322
Mismatch at C[783,0]: ngsolve=344.7499464281367, BLAga=7.8e-322
Mismatch at C[784,0]: ngsolve=353.28217409356284, BLAga=8.55e-322
Mismatch at C[785,0]: ngsolve=364.93746109224463, BLAga=9.24e-322
Mismatch at C[786,0]: ngsolve=360.32168052761335, BLAga=8.35e-322
Mismatch at C[787,0]: ngsolve=355.682231282096, BLAga=8.9e-322
Mismatch at C[788,0]: ngsolve=360.43416272525565, BLAga=9.44e-322
Mismatch at C[789,0]: ngsolve=360.1672061257262, BLAga=8.1e-322
Mismatch at C[790,0]: ngsolve=360.27448181839105, BLAga=8.74e-322
Mismatch at C[791,0]: ngsolve=368.8250559742674, BLAga=1.02e-321
Mismatch at C[792,0]: ngsolve=349.50759740875037, BLAga=8.55e-322
Mismatch at C[793,0]: ngsolve=358.30287468189744, BLAga=8.8e-322
Mismatch at C[794,0]: ngsolve=365.685505570694, BLAga=8.65e-322
Mismatch at C[795,0]: ngsolve=365.275068516905, BLAga=9.4e-322
Mismatch at C[796,0]: ngsolve=365.86935976278926, BLAga=8.1e-322
Mismatch at C[797,0]: ngsolve=358.2677480350952, BLAga=9.04e-322
Mismatch at C[798,0]: ngsolve=358.17115979179096, BLAga=7e-322
Mismatch at C[799,0]: ngsolve=362.7744548998345, BLAga=9.4e-322
Mismatch at C[800,0]: ngsolve=358.4533626457204, BLAga=8.45e-322
Mismatch at C[801,0]: ngsolve=358.4512952191703, BLAga=8.15e-322
Mismatch at C[802,0]: ngsolve=348.7426476893587, BLAga=8.05e-322
Mismatch at C[803,0]: ngsolve=366.886129868404, BLAga=9.14e-322
Mismatch at C[804,0]: ngsolve=368.42434013734055, BLAga=8.5e-322
Mismatch at C[805,0]: ngsolve=360.09032035240756, BLAga=8.45e-322
Mismatch at C[806,0]: ngsolve=354.51225673021105, BLAga=8.3e-322
Mismatch at C[807,0]: ngsolve=374.02461214960834, BLAga=9.04e-322
Mismatch at C[808,0]: ngsolve=369.1240528841396, BLAga=9.04e-322
Mismatch at C[809,0]: ngsolve=364.9919948282312, BLAga=9.14e-322
Mismatch at C[810,0]: ngsolve=372.87889486162635, BLAga=9.73e-322
Mismatch at C[811,0]: ngsolve=364.96803204819787, BLAga=1.01e-321
Mismatch at C[812,0]: ngsolve=354.1600676909748, BLAga=8.15e-322
Mismatch at C[813,0]: ngsolve=361.7726445171268, BLAga=8e-322
Mismatch at C[814,0]: ngsolve=358.55741711579907, BLAga=8.65e-322
Mismatch at C[815,0]: ngsolve=355.26953253452933, BLAga=7.7e-322
Mismatch at C[816,0]: ngsolve=366.0996937694628, BLAga=9.34e-322
Mismatch at C[817,0]: ngsolve=355.0313210222626, BLAga=9.4e-322
Mismatch at C[818,0]: ngsolve=359.81040346132585, BLAga=9.6e-322
Mismatch at C[819,0]: ngsolve=359.727592372391, BLAga=8.2e-322
Mismatch at C[820,0]: ngsolve=367.2452848759561, BLAga=8.45e-322
Mismatch at C[821,0]: ngsolve=371.50972596122756, BLAga=9.83e-322
Mismatch at C[822,0]: ngsolve=362.95697770477653, BLAga=9.4e-322
Mismatch at C[823,0]: ngsolve=363.1092000838798, BLAga=8.74e-322
Mismatch at C[824,0]: ngsolve=365.43604627139894, BLAga=8.6e-322
Mismatch at C[825,0]: ngsolve=364.6525526545467, BLAga=8.7e-322
Mismatch at C[826,0]: ngsolve=363.8227689242033, BLAga=9e-322
Mismatch at C[827,0]: ngsolve=359.82029265485477, BLAga=9.5e-322
Mismatch at C[828,0]: ngsolve=365.0728780528194, BLAga=9.44e-322
Mismatch at C[829,0]: ngsolve=365.0696405762812, BLAga=8.74e-322
Mismatch at C[830,0]: ngsolve=355.2398577519088, BLAga=8.6e-322
Mismatch at C[831,0]: ngsolve=359.46672278198685, BLAga=8.55e-322
Mismatch at C[832,0]: ngsolve=358.7636701875556, BLAga=8.6e-322
Mismatch at C[833,0]: ngsolve=357.89163037922026, BLAga=7.95e-322
Mismatch at C[834,0]: ngsolve=359.6568913213714, BLAga=8.6e-322
Mismatch at C[835,0]: ngsolve=361.8112226158097, BLAga=8.7e-322
Mismatch at C[836,0]: ngsolve=355.69226795724614, BLAga=8.6e-322
Mismatch at C[837,0]: ngsolve=364.14712479871974, BLAga=9.2e-322
Mismatch at C[838,0]: ngsolve=373.4134404988929, BLAga=9.3e-322
Mismatch at C[839,0]: ngsolve=363.63174300634165, BLAga=8.5e-322
Mismatch at C[840,0]: ngsolve=358.9696498507894, BLAga=8.8e-322
Mismatch at C[841,0]: ngsolve=345.37287226501974, BLAga=8.25e-322
Mismatch at C[842,0]: ngsolve=364.42964618228785, BLAga=9.1e-322
Mismatch at C[843,0]: ngsolve=372.9857778267588, BLAga=9.7e-322
Mismatch at C[844,0]: ngsolve=360.3440155239307, BLAga=8.84e-322
Mismatch at C[845,0]: ngsolve=353.78403236709437, BLAga=8.4e-322
Mismatch at C[846,0]: ngsolve=356.7612177742702, BLAga=8.1e-322
Mismatch at C[847,0]: ngsolve=361.8957874962004, BLAga=8.74e-322
Mismatch at C[848,0]: ngsolve=372.3561522504695, BLAga=9.34e-322
Mismatch at C[849,0]: ngsolve=359.4711103163542, BLAga=7.95e-322
Mismatch at C[850,0]: ngsolve=361.5732685281481, BLAga=8.25e-322
Mismatch at C[851,0]: ngsolve=369.584785169611, BLAga=9e-322
Mismatch at C[852,0]: ngsolve=348.6108257509482, BLAga=7.6e-322
Mismatch at C[853,0]: ngsolve=379.58615745560036, BLAga=8.9e-322
Mismatch at C[854,0]: ngsolve=370.692349898465, BLAga=9.63e-322
Mismatch at C[855,0]: ngsolve=356.1849939589636, BLAga=8.55e-322
Mismatch at C[856,0]: ngsolve=354.6540640137239, BLAga=8.2e-322
Mismatch at C[857,0]: ngsolve=363.42129074270787, BLAga=8.1e-322
Mismatch at C[858,0]: ngsolve=358.82818197507174, BLAga=9.6e-322
Mismatch at C[859,0]: ngsolve=357.36576083695485, BLAga=8.45e-322
Mismatch at C[860,0]: ngsolve=369.2081468190975, BLAga=1.023e-321
Mismatch at C[861,0]: ngsolve=357.587912899346, BLAga=8.6e-322
Mismatch at C[862,0]: ngsolve=359.9902075486869, BLAga=8.5e-322
Mismatch at C[863,0]: ngsolve=356.83315990232904, BLAga=8.8e-322
Mismatch at C[864,0]: ngsolve=366.79790546944395, BLAga=8.94e-322
Mismatch at C[865,0]: ngsolve=355.5267808350912, BLAga=8.3e-322
Mismatch at C[866,0]: ngsolve=358.6415026667974, BLAga=8.55e-322
Mismatch at C[867,0]: ngsolve=369.53013111738403, BLAga=9.2e-322
Mismatch at C[868,0]: ngsolve=356.58949085625915, BLAga=7.86e-322
Mismatch at C[869,0]: ngsolve=362.92127353195497, BLAga=8.94e-322
Mismatch at C[870,0]: ngsolve=361.6752632368673, BLAga=8.15e-322
Mismatch at C[871,0]: ngsolve=355.69368897489625, BLAga=8.55e-322
Mismatch at C[872,0]: ngsolve=363.26608591295513, BLAga=8.94e-322
Mismatch at C[873,0]: ngsolve=354.3612569002327, BLAga=8.5e-322
Mismatch at C[874,0]: ngsolve=347.9784810744387, BLAga=8.45e-322
Mismatch at C[875,0]: ngsolve=359.6299989753285, BLAga=9.24e-322
Mismatch at C[876,0]: ngsolve=356.10638699832333, BLAga=8.35e-322
Mismatch at C[877,0]: ngsolve=359.4248094463631, BLAga=8.45e-322
Mismatch at C[878,0]: ngsolve=366.20463488574626, BLAga=8.94e-322
Mismatch at C[879,0]: ngsolve=358.60069702431, BLAga=9.6e-322
Mismatch at C[880,0]: ngsolve=369.8716981646126, BLAga=9.1e-322
Mismatch at C[881,0]: ngsolve=365.8976726122928, BLAga=1.042e-321
Mismatch at C[882,0]: ngsolve=353.9691340390761, BLAga=8.9e-322
Mismatch at C[883,0]: ngsolve=364.18480060478015, BLAga=9.04e-322
Mismatch at C[884,0]: ngsolve=360.0671553060494, BLAga=8.74e-322
Mismatch at C[885,0]: ngsolve=363.3471513884769, BLAga=8.55e-322
Mismatch at C[886,0]: ngsolve=365.6463150847975, BLAga=9.93e-322
Mismatch at C[887,0]: ngsolve=352.19233194321464, BLAga=8.3e-322
Mismatch at C[888,0]: ngsolve=356.65781167870165, BLAga=8.65e-322
Mismatch at C[889,0]: ngsolve=350.1567945839852, BLAga=8.15e-322
Mismatch at C[890,0]: ngsolve=362.79608786394067, BLAga=8.84e-322
Mismatch at C[891,0]: ngsolve=360.946844917924, BLAga=9.3e-322
Mismatch at C[892,0]: ngsolve=363.11597603047784, BLAga=8.9e-322
Mismatch at C[893,0]: ngsolve=353.87908186430366, BLAga=8.35e-322
Mismatch at C[894,0]: ngsolve=361.51620314309463, BLAga=9.24e-322
Mismatch at C[895,0]: ngsolve=375.6837994680894, BLAga=9.5e-322
Mismatch at C[896,0]: ngsolve=364.30690131636675, BLAga=8.5e-322
Mismatch at C[897,0]: ngsolve=353.4730964421153, BLAga=8.94e-322
Mismatch at C[898,0]: ngsolve=363.0803337045609, BLAga=9.7e-322
Mismatch at C[899,0]: ngsolve=357.1527509111517, BLAga=7.8e-322
Mismatch at C[900,0]: ngsolve=362.11429168686084, BLAga=9.04e-322
Mismatch at C[901,0]: ngsolve=357.88313281399076, BLAga=9.5e-322
Mismatch at C[902,0]: ngsolve=358.9621973574319, BLAga=8.15e-322
Mismatch at C[903,0]: ngsolve=369.3324013842836, BLAga=9.44e-322
Mismatch at C[904,0]: ngsolve=362.1016568699927, BLAga=9.04e-322
Mismatch at C[905,0]: ngsolve=364.4937829642876, BLAga=8.45e-322
Mismatch at C[906,0]: ngsolve=364.3741140137143, BLAga=8.8e-322
Mismatch at C[907,0]: ngsolve=344.3509874084005, BLAga=8.9e-322
Mismatch at C[908,0]: ngsolve=360.8025593651655, BLAga=8.65e-322
Mismatch at C[909,0]: ngsolve=355.85760487222467, BLAga=8.25e-322
Mismatch at C[910,0]: ngsolve=360.2753503914591, BLAga=8.4e-322
Mismatch at C[911,0]: ngsolve=359.61673218718914, BLAga=8.1e-322
Mismatch at C[912,0]: ngsolve=357.30273047018204, BLAga=8.5e-322
Mismatch at C[913,0]: ngsolve=364.42082926225004, BLAga=7.46e-322
Mismatch at C[914,0]: ngsolve=358.753820401612, BLAga=8.3e-322
Mismatch at C[915,0]: ngsolve=358.87564079060456, BLAga=8.2e-322
Mismatch at C[916,0]: ngsolve=367.3884758160016, BLAga=8.9e-322
Mismatch at C[917,0]: ngsolve=355.1312170123785, BLAga=7.95e-322
Mismatch at C[918,0]: ngsolve=367.52663323795946, BLAga=8.8e-322
Mismatch at C[919,0]: ngsolve=366.8555934606786, BLAga=8.5e-322
Mismatch at C[920,0]: ngsolve=361.0311807948584, BLAga=9.34e-322
Mismatch at C[921,0]: ngsolve=358.22781141544795, BLAga=7.8e-322
Mismatch at C[922,0]: ngsolve=357.45308462856775, BLAga=8.9e-322
Mismatch at C[923,0]: ngsolve=361.9233593171766, BLAga=8.1e-322
Mismatch at C[924,0]: ngsolve=363.1923513111087, BLAga=9.5e-322
Mismatch at C[925,0]: ngsolve=351.1400425905408, BLAga=8.05e-322
Mismatch at C[926,0]: ngsolve=359.4754949191481, BLAga=8.35e-322
Mismatch at C[927,0]: ngsolve=353.57072310100045, BLAga=8.45e-322
Mismatch at C[928,0]: ngsolve=363.78161399468144, BLAga=9.54e-322
Mismatch at C[929,0]: ngsolve=357.0092335657721, BLAga=8.4e-322
Mismatch at C[930,0]: ngsolve=349.260015425207, BLAga=8.25e-322
Mismatch at C[931,0]: ngsolve=366.01779481146144, BLAga=8.94e-322
Mismatch at C[932,0]: ngsolve=356.9322966689327, BLAga=8e-322
Mismatch at C[933,0]: ngsolve=351.87716166263016, BLAga=8.6e-322
Mismatch at C[934,0]: ngsolve=354.33318912612435, BLAga=8.55e-322
Mismatch at C[935,0]: ngsolve=344.067976237447, BLAga=7.3e-322
Mismatch at C[936,0]: ngsolve=371.11960839757165, BLAga=9.5e-322
Mismatch at C[937,0]: ngsolve=361.70957822325977, BLAga=8.74e-322
Mismatch at C[938,0]: ngsolve=354.3200649559368, BLAga=8.6e-322
Mismatch at C[939,0]: ngsolve=365.87736116588826, BLAga=9.83e-322
Mismatch at C[940,0]: ngsolve=360.81829888180954, BLAga=8.8e-322
Mismatch at C[941,0]: ngsolve=365.8089928838581, BLAga=9.63e-322
Mismatch at C[942,0]: ngsolve=351.507648437824, BLAga=8.4e-322
Mismatch at C[943,0]: ngsolve=367.57849676121424, BLAga=9.4e-322
Mismatch at C[944,0]: ngsolve=370.5517348923632, BLAga=8.84e-322
Mismatch at C[945,0]: ngsolve=358.375231582741, BLAga=9.14e-322
Mismatch at C[946,0]: ngsolve=351.9455665885962, BLAga=8.4e-322
Mismatch at C[947,0]: ngsolve=365.54372799049617, BLAga=8.45e-322
Mismatch at C[948,0]: ngsolve=360.64703706132485, BLAga=7.8e-322
Mismatch at C[949,0]: ngsolve=367.8458084044468, BLAga=9.04e-322
Mismatch at C[950,0]: ngsolve=355.40519211313205, BLAga=8.65e-322
Mismatch at C[951,0]: ngsolve=364.4921384575457, BLAga=8.8e-322
Mismatch at C[952,0]: ngsolve=360.0134555439526, BLAga=8.3e-322
Mismatch at C[953,0]: ngsolve=358.43560409426414, BLAga=8.55e-322
Mismatch at C[954,0]: ngsolve=360.51996894579827, BLAga=8.4e-322
Mismatch at C[955,0]: ngsolve=350.156499751677, BLAga=7.8e-322
Mismatch at C[956,0]: ngsolve=362.24308453952057, BLAga=8.7e-322
Mismatch at C[957,0]: ngsolve=368.8696671043026, BLAga=9.2e-322
Mismatch at C[958,0]: ngsolve=356.35808810974316, BLAga=9.24e-322
Mismatch at C[959,0]: ngsolve=361.8588964461398, BLAga=8.84e-322
Mismatch at C[960,0]: ngsolve=354.21140065564185, BLAga=8.74e-322
Mismatch at C[961,0]: ngsolve=349.27061896482275, BLAga=8.7e-322
Mismatch at C[962,0]: ngsolve=358.70040532056146, BLAga=8.35e-322
Mismatch at C[963,0]: ngsolve=361.85180620038517, BLAga=8.94e-322
Mismatch at C[964,0]: ngsolve=359.74590870411373, BLAga=1.02e-321
Mismatch at C[965,0]: ngsolve=368.74509142062936, BLAga=1.003e-321
Mismatch at C[966,0]: ngsolve=368.9283456833663, BLAga=8.84e-322
Mismatch at C[967,0]: ngsolve=363.49678719587394, BLAga=9.24e-322
Mismatch at C[968,0]: ngsolve=355.99151863518586, BLAga=7.9e-322
Mismatch at C[969,0]: ngsolve=368.7996427012923, BLAga=9e-322
Mismatch at C[970,0]: ngsolve=353.9717436765815, BLAga=8.25e-322
Mismatch at C[971,0]: ngsolve=364.9695093208227, BLAga=1.02e-321
Mismatch at C[972,0]: ngsolve=354.67455085130655, BLAga=8.5e-322
Mismatch at C[973,0]: ngsolve=366.9279918008903, BLAga=9e-322
Mismatch at C[974,0]: ngsolve=365.01189105532154, BLAga=9.83e-322
Mismatch at C[975,0]: ngsolve=364.77696535931915, BLAga=9.3e-322
Mismatch at C[976,0]: ngsolve=364.8433819641635, BLAga=8.7e-322
Mismatch at C[977,0]: ngsolve=359.50957299911124, BLAga=9.04e-322
Mismatch at C[978,0]: ngsolve=352.02002404084527, BLAga=8.15e-322
Mismatch at C[979,0]: ngsolve=362.63351404680554, BLAga=9e-322
Mismatch at C[980,0]: ngsolve=365.99695119216824, BLAga=9.14e-322
Mismatch at C[981,0]: ngsolve=363.9732323866981, BLAga=9.3e-322
Mismatch at C[982,0]: ngsolve=365.768798995151, BLAga=1e-321
Mismatch at C[983,0]: ngsolve=360.7075850009466, BLAga=8.25e-322
Mismatch at C[984,0]: ngsolve=358.5140624200993, BLAga=8.3e-322
Mismatch at C[985,0]: ngsolve=369.0039566006445, BLAga=9e-322
Mismatch at C[986,0]: ngsolve=353.87027404988373, BLAga=8.8e-322
Mismatch at C[987,0]: ngsolve=360.594841732669, BLAga=9.54e-322
Mismatch at C[988,0]: ngsolve=370.45384621909255, BLAga=9.73e-322
Mismatch at C[989,0]: ngsolve=365.6357365782785, BLAga=8.55e-322
Mismatch at C[990,0]: ngsolve=363.57099479417474, BLAga=8.35e-322
Mismatch at C[991,0]: ngsolve=361.21040530397363, BLAga=9.44e-322
Mismatch at C[992,0]: ngsolve=356.466685184973, BLAga=8.5e-322
Mismatch at C[993,0]: ngsolve=354.6479622226051, BLAga=9.2e-322
Mismatch at C[994,0]: ngsolve=364.4778729317839, BLAga=7.86e-322
Mismatch at C[995,0]: ngsolve=359.20457897092797, BLAga=8.74e-322
Mismatch at C[996,0]: ngsolve=360.689710156784, BLAga=9e-322
Mismatch at C[997,0]: ngsolve=357.36069828435166, BLAga=9.14e-322
Mismatch at C[998,0]: ngsolve=363.81769706089193, BLAga=8.25e-322
Mismatch at C[999,0]: ngsolve=361.4415513055422, BLAga=8.7e-322
Mismatch at C[1000,0]: ngsolve=349.3818756559411, BLAga=9e-322
Mismatch at C[1001,0]: ngsolve=360.50453209097435, BLAga=9e-322
Mismatch at C[1002,0]: ngsolve=364.7418245445305, BLAga=9.6e-322
Mismatch at C[1003,0]: ngsolve=361.21211597666223, BLAga=8.74e-322
Mismatch at C[1004,0]: ngsolve=363.7743932333072, BLAga=8.1e-322
Mismatch at C[1005,0]: ngsolve=359.7983336592305, BLAga=8.74e-322
Mismatch at C[1006,0]: ngsolve=365.4477491902269, BLAga=8.8e-322
Mismatch at C[1007,0]: ngsolve=354.98816248850386, BLAga=8.65e-322
Mismatch at C[1008,0]: ngsolve=355.0016650010343, BLAga=8.5e-322
Mismatch at C[1009,0]: ngsolve=343.47016870003614, BLAga=8.74e-322
Mismatch at C[1010,0]: ngsolve=364.98998690191297, BLAga=8.4e-322
Mismatch at C[1011,0]: ngsolve=357.0437699439483, BLAga=9.24e-322
Mismatch at C[1012,0]: ngsolve=364.3553407364959, BLAga=9.1e-322
Mismatch at C[1013,0]: ngsolve=354.31971804269216, BLAga=8.9e-322
Mismatch at C[1014,0]: ngsolve=354.28423083648516, BLAga=7.6e-322
Mismatch at C[1015,0]: ngsolve=352.92226768906903, BLAga=8.7e-322
Mismatch at C[1016,0]: ngsolve=375.3286534058155, BLAga=8.65e-322
Mismatch at C[1017,0]: ngsolve=349.433956853667, BLAga=8.8e-322
Mismatch at C[1018,0]: ngsolve=361.2325450382807, BLAga=8.55e-322
Mismatch at C[1019,0]: ngsolve=370.17375238996954, BLAga=8.6e-322
Mismatch at C[1020,0]: ngsolve=363.2196526931949, BLAga=9.63e-322
Mismatch at C[1021,0]: ngsolve=365.6540298722971, BLAga=9.14e-322
Mismatch at C[1022,0]: ngsolve=362.812514419905, BLAga=8.8e-322
Mismatch at C[1023,0]: ngsolve=364.1098417301539, BLAga=8e-322
Mismatch at C[1024,0]: ngsolve=370.0986577148761, BLAga=7.95e-322
Mismatch at C[1025,0]: ngsolve=367.4015593852823, BLAga=8.2e-322
Mismatch at C[1026,0]: ngsolve=356.50543809351484, BLAga=8.1e-322
Mismatch at C[1027,0]: ngsolve=362.4702277600199, BLAga=8.9e-322
Mismatch at C[1028,0]: ngsolve=361.67544412181246, BLAga=8.05e-322
Mismatch at C[1029,0]: ngsolve=357.69055416532456, BLAga=8e-322
Mismatch at C[1030,0]: ngsolve=358.93949166761394, BLAga=9.04e-322
Mismatch at C[1031,0]: ngsolve=360.07860605315295, BLAga=8.94e-322
Mismatch at C[1032,0]: ngsolve=362.2652442067433, BLAga=8.05e-322
Mismatch at C[1033,0]: ngsolve=362.5999534025458, BLAga=8.6e-322
Mismatch at C[1034,0]: ngsolve=357.3086179114249, BLAga=9.34e-322
Mismatch at C[1035,0]: ngsolve=361.7051114923055, BLAga=8.15e-322
Mismatch at C[1036,0]: ngsolve=365.56698811666195, BLAga=7.86e-322
Mismatch at C[1037,0]: ngsolve=362.3512057325418, BLAga=8.84e-322
Mismatch at C[1038,0]: ngsolve=356.997873285796, BLAga=9.5e-322
Mismatch at C[1039,0]: ngsolve=351.9083270570988, BLAga=7.86e-322
Mismatch at C[1040,0]: ngsolve=358.4310137953963, BLAga=9.1e-322
Mismatch at C[1041,0]: ngsolve=365.1669398847561, BLAga=8.6e-322
Mismatch at C[1042,0]: ngsolve=353.89356186210614, BLAga=7.2e-322
Mismatch at C[1043,0]: ngsolve=356.99074077846757, BLAga=8.35e-322
Mismatch at C[1044,0]: ngsolve=356.9087158230981, BLAga=8.55e-322
Mismatch at C[1045,0]: ngsolve=349.6896590774453, BLAga=8.1e-322
Mismatch at C[1046,0]: ngsolve=366.26947592588203, BLAga=8.74e-322
Mismatch at C[1047,0]: ngsolve=352.2572569228191, BLAga=8.45e-322
Mismatch at C[1048,0]: ngsolve=365.86703195152086, BLAga=1.09e-321
Mismatch at C[1049,0]: ngsolve=358.4769111574207, BLAga=9.14e-322
Mismatch at C[1050,0]: ngsolve=360.35598722675337, BLAga=8.6e-322
Mismatch at C[1051,0]: ngsolve=371.7537135336301, BLAga=9.04e-322
Mismatch at C[1052,0]: ngsolve=340.9533388770653, BLAga=7.7e-322
Mismatch at C[1053,0]: ngsolve=370.7177642906972, BLAga=8.9e-322
Mismatch at C[1054,0]: ngsolve=371.9310854150295, BLAga=9.5e-322
Mismatch at C[1055,0]: ngsolve=370.659867655927, BLAga=1.003e-321
Mismatch at C[1056,0]: ngsolve=353.79076469712106, BLAga=9e-322
Mismatch at C[1057,0]: ngsolve=355.5833410754242, BLAga=8.65e-322
Mismatch at C[1058,0]: ngsolve=349.4703121501231, BLAga=9.2e-322
Mismatch at C[1059,0]: ngsolve=359.0834448453955, BLAga=9e-322
Mismatch at C[1060,0]: ngsolve=361.6774617714657, BLAga=8.15e-322
Mismatch at C[1061,0]: ngsolve=364.21587420008194, BLAga=1.01e-321
Mismatch at C[1062,0]: ngsolve=367.77938400068723, BLAga=8.55e-322
Mismatch at C[1063,0]: ngsolve=367.9209844219613, BLAga=8.55e-322
Mismatch at C[1064,0]: ngsolve=362.8447102883226, BLAga=8.94e-322
Mismatch at C[1065,0]: ngsolve=359.2053865142579, BLAga=8.7e-322
Mismatch at C[1066,0]: ngsolve=356.68284921154634, BLAga=9.04e-322
Mismatch at C[1067,0]: ngsolve=375.19147605833206, BLAga=9.63e-322
Mismatch at C[1068,0]: ngsolve=362.8177326013075, BLAga=8.84e-322
Mismatch at C[1069,0]: ngsolve=361.97192331599507, BLAga=9.1e-322
Mismatch at C[1070,0]: ngsolve=357.9276405708987, BLAga=9.14e-322
Mismatch at C[1071,0]: ngsolve=368.2501803280262, BLAga=8.94e-322
Mismatch at C[1072,0]: ngsolve=362.4065528148394, BLAga=8.45e-322
Mismatch at C[1073,0]: ngsolve=345.68204249905403, BLAga=8.3e-322
